LSOAcode2011,LSOAname2011,LocalAuthorityDistrictcode2013,LocalAuthorityDistrictname2013,IncomeScoreexponentiallytransformed,EmploymentScoreexponentiallytransformed,EducationSkillsandTrainingScoreexponentiallytransformed,HealthDeprivationandDisabilityScoreexponentiallytransformed,CrimeScoreexponentiallytransformed,BarrierstoHousingandServicesScoreexponentiallytransformed,LivingEnvironmentScoreexponentiallytransformed,imd,V13,fat,saturate,salt,sugar,protein,carb,fibre,alcohol,V22,energy_fat,energy_saturate,energy_sugar,energy_protein,energy_carb,energy_fibre,energy_alcohol,V30,unhealthy,healthy,alchocl
E01000394,Bexley 015E,E09000004,Bexley,11.201,8.812,6.269,4.572,17.34,12.548,8.784,69.526, ,9.060462232,3.266994864,0.607653388,11.51855443,5.583056495,19.07773268,1.692387574,0.158390204, ,81.54416009,29.40295378,46.07421771,22.33222598,76.31093073,3.083928348,1.108731429, ,0.204819043,0.610775087,-1.231532364
E01000395,Bexley 018B,E09000004,Bexley,4.951,5.731,8.527,2.379,10.285,6.518,7.027,45.418, ,8.56523995,3.400873539,0.519032701,10.33355327,5.057473194,18.99616395,1.709059877,0.160058892, ,77.08715955,30.60786185,41.33421308,20.22989278,75.9846558,3.184739569,1.120412241, ,-0.099838689,-0.949047342,-1.207335429
E01000396,Bexley 018C,E09000004,Bexley,4.589,5.28,12.698,1.455,8.63,17.578,8.502,58.732, ,8.995171871,3.285454423,0.567976762,10.69067803,5.722230721,19.52280462,1.705246108,0.148693257, ,80.95654684,29.5690898,42.76271214,22.88892288,78.09121846,3.159785836,1.040852796, ,0.039106253,0.583636755,-1.422140022
E01000398,Bexley 029A,E09000004,Bexley,23.851,21.474,30.452,8.525,13.168,34.435,9.292,141.197, ,8.788292001,3.407668985,0.638632068,10.29567519,5.500364434,19.58925336,1.6266615,0.272979422, ,79.09462801,30.66902087,41.18270074,22.00145773,78.35701346,3.058454559,1.910855951, ,-0.241740518,0.791385412,-0.304565479
E01000399,Bexley 029B,E09000004,Bexley,9.043,7.334,18.372,2.126,17.048,12.571,10.244,76.738, ,8.308312665,3.178996408,0.568036407,8.508822254,5.207444941,16.32396185,1.465507217,0.336426571, ,74.77481399,28.61096768,34.03528902,20.82977977,65.29584739,2.741556549,2.354985998, ,-1.683949841,-0.56854399,0.928739283
E01000400,Bexley 029C,E09000004,Bexley,14.13,13.268,17.074,3.086,16.88,10.886,16.351,91.675, ,9.062468377,3.626099071,0.55469163,10.26860018,5.396799204,20.06783945,1.648708536,0.143049586, ,81.56221539,32.63489164,41.07440071,21.58719682,80.27135781,3.008920831,1.001347105, ,0.430612413,0.056574942,-0.718614397
E01000401,Bexley 013A,E09000004,Bexley,32.874,27.235,27.765,22.021,22.127,27.793,18.534,178.349, ,9.180763183,3.38739773,0.625230523,9.708249586,5.563298652,19.31464944,1.656652282,0.212838919, ,82.62686865,30.48657957,38.83299834,22.25319461,77.25859778,3.033356585,1.489872436, ,-0.14579776,1.000191369,-0.507509745
E01000402,Bexley 005B,E09000004,Bexley,26.872,22.064,20.436,7.879,19.045,29.741,13.472,139.509, ,9.457617188,3.647441406,0.608206078,10.36118304,5.147690662,19.0562593,1.628089658,0.23735496, ,85.11855469,32.82697266,41.44473214,20.59076265,76.2250372,3.046856399,1.66148472, ,0.402425767,0.229433059,0.277512366
E01000403,Bexley 004A,E09000004,Bexley,33.106,27.089,23.616,11.422,66.295,37.276,10.258,209.062, ,8.742020638,3.03737821,0.60412701,11.15892609,5.175691145,21.56580274,1.701346292,0.222976608, ,78.67818575,27.33640389,44.63570434,20.70276458,86.26321094,3.178171346,1.560836255, ,0.062862445,-0.167560116,-1.765706507
E01000404,Bexley 004B,E09000004,Bexley,36.014,28.096,22.281,16.385,28.779,43.633,20.789,195.977, ,9.503670764,3.515679868,0.574974081,11.29807215,5.080292478,18.66189484,1.613659383,0.17540072, ,85.53303687,31.64111881,45.19228861,20.32116991,74.64757938,2.994927734,1.227805039, ,0.606362583,-0.359654288,-0.098619843
E01000405,Bexley 004C,E09000004,Bexley,32.462,28.065,23.097,6.695,20.627,32.326,24.636,167.908, ,9.412094767,3.410224124,0.565714837,10.6813368,5.354216006,20.06151769,1.623075973,0.332918645, ,84.70885291,30.69201712,42.72534722,21.41686403,80.24607077,2.96225536,2.330430513, ,0.160432144,0.021416524,0.127170674
E01000406,Bexley 005C,E09000004,Bexley,26.941,21.042,18.289,11.225,37.192,42.92,30.291,187.9, ,8.766153329,3.200401479,0.64930347,11.79868729,5.210540013,20.09978951,1.482894418,0.254115714, ,78.89537996,28.80361332,47.19474916,20.84216005,80.39915804,2.699825151,1.778809995, ,0.058142805,-0.064502498,-0.138696357
E01000407,Bexley 005D,E09000004,Bexley,14.945,18.252,18.599,11.73,17.458,18.392,20.912,120.288, ,8.841646637,3.260352098,0.528632089,10.36142104,4.684573055,18.89099515,1.596247101,0.144995387, ,79.57481973,29.34316888,41.44568417,18.73829222,75.5639806,2.975374236,1.014967708, ,-0.023073711,-1.594951979,-0.721357038
E01000408,Bexley 004D,E09000004,Bexley,27.844,23.676,21.994,13.342,15.417,17.262,22.844,142.379, ,10.18260396,3.862533979,0.636047806,11.46594671,5.399204683,21.04481362,1.644112502,0.179652304, ,91.64343561,34.76280581,45.86378684,21.59681873,84.17925447,2.98621989,1.257566127, ,1.56973783,1.058139789,0.081630161
E01000409,Bexley 016C,E09000004,Bexley,3.903,5.609,18.082,1.799,6.309,6.648,5.426,47.776, ,9.628086142,3.943685944,0.555742719,11.53285702,5.242128773,20.1382733,1.546614342,0.342018446, ,86.65277528,35.4931735,46.13142807,20.96851509,80.55309319,2.835668649,2.39412912, ,0.979895127,-0.228665155,1.270039819
E01000410,Bexley 018D,E09000004,Bexley,4.033,2.376,14.141,1.126,11.082,13.086,10.186,56.03, ,8.885144588,3.21786748,0.690862532,10.72451523,5.051778314,19.28455349,1.734947857,0.106582167, ,79.96630129,28.96080732,42.89806093,20.20711326,77.13821394,3.22375518,0.746075167, ,0.117504944,0.640814191,-1.621296586
E01000411,Bexley 016D,E09000004,Bexley,8.348,8.134,16.516,4.549,10.676,9.73,11.455,69.408, ,8.472150404,3.172781365,0.580940352,10.25097065,5.249160675,20.57131328,1.599882612,0.263896698, ,76.24935363,28.55503228,41.00388261,20.9966427,82.28525312,2.989258988,1.847276889, ,-0.42450347,-0.340467297,-0.840456191
E01000412,Bexley 018E,E09000004,Bexley,9.482,6.292,11.49,3.506,14.472,27.524,12.5,85.266, ,9.597343277,3.778098746,0.600776832,11.21962277,5.339995,20.03825216,1.589856256,0.240702074, ,86.3760895,34.00288871,44.87849106,21.35998,80.15300862,2.94423899,1.684914521, ,0.888031523,0.382194504,0.425700063
E01000413,Bexley 018F,E09000004,Bexley,10.826,7.19,20.245,2.573,25.335,16.31,13.641,96.12, ,8.274598711,3.213631083,0.742691684,10.52775377,5.169589856,19.46296947,1.608343132,0.210103458, ,74.4713884,28.92267975,42.11101509,20.67835942,77.85187788,3.006930651,1.470724208, ,-0.46508409,0.948030889,-0.838753433
E01000414,Bexley 016E,E09000004,Bexley,13.47,11.357,12.004,7.154,32.186,13.751,18.143,108.065, ,8.905446021,3.543777226,0.588549856,11.16017841,5.335212521,20.84168011,1.629820132,0.233449987, ,80.14901419,31.89399504,44.64071363,21.34085009,83.36672042,3.018580758,1.634149906, ,0.447031809,0.050209051,-0.556206074
E01000415,Bexley 016F,E09000004,Bexley,4.331,3.801,14.284,1.208,9.846,5.496,6.854,45.82, ,8.620921028,3.236418015,0.552037285,11.49817634,5.160301935,19.74722042,1.689077069,0.166049625, ,77.58828925,29.12776213,45.99270536,20.64120774,78.9888817,3.164681256,1.162347376, ,0.127641694,-0.706036496,-1.490808412
E01000416,Bexley 002A,E09000004,Bexley,31.073,22.795,14.981,8.893,63.717,43.897,11.197,196.553, ,9.209750228,3.37902495,0.571123293,10.88924941,5.088466126,19.5705855,1.58429521,0.213345518, ,82.88775205,30.41122455,43.55699763,20.35386451,78.28234201,2.923587689,1.493418627, ,0.278864591,-0.505497437,-0.240260686
E01000417,Bexley 006B,E09000004,Bexley,16.157,16.675,16.074,10.21,36.717,32.293,12.411,140.537, ,9.183854053,3.459624908,0.602987359,9.801584787,5.360036117,18.67018232,1.576727296,0.379564694, ,82.65468648,31.13662417,39.20633915,21.44014447,74.6807293,2.966924851,2.656952857, ,-0.42120157,0.359689535,0.857183851
E01000418,Bexley 002B,E09000004,Bexley,26.122,15.379,22.671,5.891,32.782,38.946,17.567,159.358, ,9.104916211,3.306514777,0.591895568,10.23036319,4.991769086,18.51527646,1.573587351,0.190164196, ,81.9442459,29.75863299,40.92145277,19.96707634,74.06110585,2.786881463,1.331149371, ,-0.093868174,-0.45701047,-0.170103219
E01000419,Bexley 006C,E09000004,Bexley,4.122,7.339,12.717,2.651,10.026,13.988,7.655,58.498, ,8.841667839,3.439670229,0.589954809,10.9656736,5.726768387,20.97718886,1.671600338,0.146026677, ,79.57501055,30.95703206,43.86269442,22.90707355,83.90875545,3.097792153,1.022186739, ,0.372410406,0.717728866,-1.405613257
E01000420,Bexley 006D,E09000004,Bexley,7.45,10.486,18.146,4.22,16.092,13.488,7.692,77.574, ,9.820513113,4.019315035,0.617193211,11.94216078,5.280072487,19.57370011,1.550952924,0.234944214, ,88.38461802,36.17383532,47.7686431,21.12028995,78.29480046,2.853526633,1.644609498, ,1.35265628,0.430862111,1.057181599
E01000421,Bexley 009D,E09000004,Bexley,3.784,7.132,8.491,4.391,8.559,18.517,5.802,56.676, ,9.564685654,3.602529983,0.583791351,10.92227518,5.276252705,21.57527958,1.692510995,0.344874681, ,86.08217089,32.42276984,43.68910073,21.10501082,86.30111832,3.134352531,2.414122764, ,0.699956748,0.258105415,-0.075035535
E01000422,Bexley 002C,E09000004,Bexley,62.016,46.741,25.854,11.844,43.271,57.728,8.434,255.888, ,9.49207207,3.442070896,0.581077693,10.86162486,4.706505663,19.86683667,1.505443981,0.219029479, ,85.42864863,30.97863807,43.44649944,18.82602265,79.46734668,2.746658841,1.533206352, ,0.564716554,-1.028812878,0.390872238
E01000423,Bexley 025C,E09000004,Bexley,1.282,1.643,7.956,0.279,5.666,2.092,12.903,31.821, ,9.097905379,3.614077877,0.544391616,11.54848669,5.229376037,19.97958455,1.802034594,0.101005079, ,81.88114841,32.52670089,46.19394677,20.91750415,79.9183382,3.388345312,0.70703555, ,0.897170237,-0.224443641,-1.66417336
E01000424,Bexley 026A,E09000004,Bexley,5.881,4.004,2.981,3.97,23.576,8.085,23.67,72.167, ,8.661231901,3.257646175,0.536241851,11.07642377,5.068243532,19.22035604,1.792887095,0.151332267, ,77.95108711,29.31881557,44.30569507,20.27297413,76.88142416,3.320009494,1.059325868, ,0.063957177,-0.761566243,-1.862127566
E01000425,Bexley 025D,E09000004,Bexley,4.675,2.707,7.234,7.935,5.313,12.863,2.435,43.162, ,9.440125129,3.47627632,0.530373878,12.17283138,5.364885226,21.87830514,1.835864688,0.116353526, ,84.96112617,31.28648688,48.69132551,21.4595409,87.51322057,3.250258889,0.814474682, ,1.311134128,-0.108816566,-2.204520502
E01000426,Bexley 026B,E09000004,Bexley,7.208,5.029,8.274,3.878,13.114,15.448,17.67,70.621, ,8.670921384,3.284813539,0.504343755,11.61265496,4.70298169,18.49024022,1.585276331,0.282988233, ,78.03829246,29.56332185,46.45061986,18.81192676,73.96096086,2.937947253,1.98091763, ,-0.085249687,-2.016121898,-0.114601026
E01000427,Bexley 026C,E09000004,Bexley,12.052,13.454,13,3.197,10.179,26.13,11.731,89.743, ,8.898509463,3.322517261,0.62020571,10.66463082,5.428008285,19.3436114,1.812340996,0.236577116, ,80.08658517,29.90265535,42.65852327,21.71203314,77.37444562,3.351170498,1.656039815, ,-0.077541433,0.75153851,-1.373878881
E01000428,Bexley 027D,E09000004,Bexley,24.546,21.891,18.94,27.972,15.471,43.79,23.711,176.321, ,10.85887905,3.506128664,0.538624405,11.00949151,5.451377205,18.94900574,1.787629972,0.141074419, ,97.72991145,31.55515798,44.03796606,21.80550882,75.79602294,3.252914738,0.987520931, ,1.268952711,0.598329351,-0.612033223
E01000429,Bexley 008B,E09000004,Bexley,47.943,42.916,34.004,30.837,45.191,67.009,24.256,292.156, ,8.806690687,3.073273283,0.770891882,9.985851075,5.303665247,21.1443258,1.610777377,0.216759444, ,79.26021618,27.65945955,39.9434043,21.21466099,84.5773032,2.988035812,1.51731611, ,-0.275266333,1.607581651,-1.044113745
E01000430,Bexley 008C,E09000004,Bexley,23.773,16.821,15.558,10.585,21.9,38.375,2.437,129.449, ,10.95725595,3.888003913,1.018782752,11.70320183,5.40998761,22.4258598,1.658416694,0.135587008, ,98.61530355,34.99203521,46.8128073,21.63995044,89.70343919,3.079739159,0.949109057, ,2.283259038,4.822013346,0.211994589
E01000431,Bexley 008D,E09000004,Bexley,50.054,40.174,34.025,26.876,42.733,50.386,17.28,261.528, ,8.71609625,3.382750096,0.679209475,11.39430144,4.820559615,19.98078558,1.569914423,0.165674279, ,78.44486625,30.44475087,45.57720577,19.28223846,79.92314231,2.866769231,1.159719952, ,0.353204843,-0.166334041,-0.575655482
E01000432,Bexley 008E,E09000004,Bexley,31.501,29.768,35.43,15.427,52.794,31.255,9.627,205.802, ,8.711376012,3.283842346,0.616046496,10.4488071,5.308097067,18.58982655,1.593446628,0.214829758, ,78.40238411,29.55458111,41.79522839,21.23238827,74.35930621,2.993014076,1.503808306, ,-0.356637723,0.141056163,-0.425122447
E01000433,Bexley 008F,E09000004,Bexley,47.899,43.827,31.331,20.329,48.781,43.262,17.914,253.343, ,8.263333927,3.038813441,0.536689049,10.25796389,5.034238057,20.55729779,1.552965182,0.158489192, ,74.37000534,27.34932097,41.03185555,20.13695223,82.22919116,2.876744939,1.109424343, ,-0.424356912,-1.265305149,-1.365130672
E01000434,Bexley 008G,E09000004,Bexley,42.156,42.539,54.1,29.391,19.622,45.922,11.85,245.58, ,9.163374412,3.657045565,0.741046416,12.77140587,4.994924599,21.18251986,1.544966759,0.084868497, ,82.47036971,32.91341009,51.08562348,19.97969839,84.73007946,2.770977785,0.594079478, ,1.441589111,0.689302556,-0.566808422
E01000435,Bexley 010E,E09000004,Bexley,30.327,28.524,28.975,14.037,31.409,55.065,14.69,203.027, ,9.049612781,3.13251557,0.518080152,11.46392364,4.929948551,20.66315056,1.604305443,0.156941246, ,81.44651503,28.19264013,45.85569456,19.71979421,82.65260222,3.019469266,1.098588719, ,0.410196622,-1.413896595,-1.232864693
E01000436,Bexley 011E,E09000004,Bexley,6.824,6.551,11.235,1.937,5.149,6.548,3.791,42.035, ,9.166710628,3.503457523,0.523533493,12.15537532,4.98073085,21.61985273,1.591326519,0.142186161, ,82.50039565,31.53111771,48.62150126,19.9229234,86.47941092,2.900872623,0.995303128, ,1.134151716,-1.227782591,-0.920666869
E01000437,Bexley 007A,E09000004,Bexley,14.623,10.564,18.675,8.793,17.242,14.262,5.314,89.473, ,9.981837791,3.657672131,0.549047239,10.58244176,5.571756687,21.06348921,1.717147541,0.360128825, ,89.83654012,32.91904918,42.32976704,22.28702675,84.25395686,3.138964625,2.520901774, ,0.719792787,0.62778306,0.166428514
E01000438,Bexley 007B,E09000004,Bexley,14.273,11.041,18.294,4.394,19.318,13.876,14.379,95.575, ,9.350335036,3.562584135,0.566026367,12.74622596,5.252764423,21.30080078,1.659980469,0.325230547, ,84.15301532,32.06325721,50.98490385,21.01105769,85.20320313,3.070552885,2.276613828, ,1.005837389,-0.309826919,-0.244094944
E01000439,Bexley 007C,E09000004,Bexley,26.006,26.04,31.309,11.277,35.666,12.309,31.065,173.672, ,8.451544372,3.234646678,0.686879464,10.77577671,5.485626036,21.79088896,1.483139973,0.532472204, ,76.06389935,29.1118201,43.10310683,21.94250414,87.16355582,2.774355884,3.72730543, ,-0.654235962,0.768797421,0.781626122
E01000440,Bexley 007D,E09000004,Bexley,3.593,4.814,18.246,2.466,6.609,5.011,9.177,49.916, ,9.622850529,3.820455247,0.542500055,11.59955908,5.395308642,20.9251433,1.60498567,0.103194255, ,86.60565476,34.38409722,46.39823633,21.58123457,83.70057319,2.949559083,0.722359784, ,1.405352838,-0.063745005,-0.447716318
E01000441,Bexley 007E,E09000004,Bexley,37.497,32.917,31.695,21.271,27.068,19.265,8.974,178.687, ,9.354772026,3.616209521,0.543173764,11.09202413,5.625956775,20.254958,1.740532778,0.142932132, ,84.19294823,32.54588569,44.3680965,22.5038271,81.01983198,3.203891721,1.000524923, ,0.772914672,0.430224278,-1.172058747
E01000442,Bexley 006E,E09000004,Bexley,12.3,15.706,19.561,6.626,12.918,18.28,9.218,94.609, ,8.923737245,3.241306335,0.601467315,10.11570366,5.226804847,19.8464549,1.791122449,0.133161435, ,80.3136352,29.17175702,40.46281463,20.90721939,79.3858196,3.325059524,0.932130045, ,0.020228635,0.284705921,-1.874187891
E01000443,Bexley 024B,E09000004,Bexley,15.957,20.172,15.113,21.381,15.665,36.55,10.798,135.636, ,9.664829348,3.472133736,0.557755805,13.03947063,4.934957047,21.79231484,1.991989784,0.277833239, ,86.98346413,31.24920362,52.15788252,19.73982819,87.16925935,3.494636638,1.944832672, ,1.461494175,-0.344084074,-2.027277563
E01000444,Bexley 023B,E09000004,Bexley,1.561,4.182,5.862,0.952,7.255,25.75,5.458,51.02, ,9.427787403,3.894693233,0.565483693,11.67282409,5.273890135,19.77219731,1.654209132,0.167926902, ,84.85008663,35.05223909,46.69129637,21.09556054,79.08878924,2.985894823,1.175488312, ,1.155030924,-0.014488461,-0.120727387
E01000445,Bexley 024C,E09000004,Bexley,1.879,2.563,9.943,0.643,7.164,17.094,4.071,43.357, ,10.29925952,3.90516079,0.598481417,13.1344048,5.533636107,23.49786178,1.806916784,0.119451103, ,92.69333568,35.14644711,52.53761918,22.13454443,93.99144711,3.349308886,0.836157721, ,2.551210165,1.019045039,-1.447492068
E01000446,Bexley 024D,E09000004,Bexley,2.903,3.028,12.993,3.369,9.456,8.753,8.167,48.669, ,9.735331062,3.637054148,0.601680328,11.04493719,5.835746221,19.56704989,1.74809027,0.187554289, ,87.61797956,32.73348733,44.17974878,23.34298488,78.26819956,3.258150593,1.31288002, ,0.744514823,1.431711325,-0.678508181
E01000447,Bexley 023C,E09000004,Bexley,10.873,8.412,5.338,4.328,22.556,13.449,16.543,81.499, ,8.88756482,3.320888832,0.578051601,10.86849093,5.590120319,19.16465514,1.730469412,0.355709027, ,79.98808338,29.88799949,43.47396373,22.36048127,76.65862057,3.231774276,2.489963191, ,-0.328839895,0.45928599,-0.502766956
E01000448,Bexley 023D,E09000004,Bexley,0.693,2.216,3.166,1.235,5.061,6.533,4.051,22.955, ,9.117414933,3.528124324,0.586691668,12.18405555,5.83742335,19.50165204,1.915986534,0.112138603, ,82.0567344,31.75311891,48.7362222,23.3496934,78.00660815,3.619131899,0.78497022, ,0.791268584,1.189532868,-2.292309832
E01000449,Bexley 023E,E09000004,Bexley,1.133,2.737,3.563,2.586,27.145,6.603,7.625,51.392, ,8.795217679,3.429512588,0.535695367,10.38519875,5.510235662,18.97305035,1.608174333,0.508112203, ,79.15695911,30.86561329,41.540795,22.04094265,75.8922014,2.980352073,3.556785423, ,-0.70838764,-0.175209143,0.915560419
E01000450,Bexley 009E,E09000004,Bexley,22.701,24.234,19.764,10.293,12.446,21.733,7.198,118.369, ,9.566686669,3.816154081,0.572771501,12.00766906,4.998242459,20.75815493,1.6768166,0.152066324, ,86.10018003,34.34538673,48.03067623,19.99296984,83.0326197,3.081338325,1.064464265, ,1.465883512,-0.372895936,-0.480036102
E01000451,Bexley 009F,E09000004,Bexley,9.762,5.99,17.755,1.995,13.581,8.961,7.621,65.665, ,9.012093904,3.345111541,0.547636205,10.57940445,5.017906499,21.50953491,1.724273174,0.205261322, ,81.10884513,30.10600387,42.31761778,20.071626,86.03813965,3.08676814,1.436829251, ,0.410443455,-0.636286228,-1.387202854
E01000452,Bexley 009G,E09000004,Bexley,7.518,4.83,12.746,3.021,6.303,5.865,8.591,48.874, ,9.637138972,3.742286451,0.800665644,9.744155219,5.366754062,19.9013946,1.741135207,0.132234761, ,86.73425075,33.68057806,38.97662088,21.46701625,79.60557841,3.17351928,0.925643328, ,0.70299645,2.688655098,-0.529985986
E01000453,Bexley 013B,E09000004,Bexley,8.876,8.866,17.985,3.084,13.543,5.879,8.386,66.619, ,9.029716714,3.430219547,0.576036341,10.89598353,5.503759738,20.1566466,1.636522663,0.161195623, ,81.26745042,30.87197592,43.58393414,22.01503895,80.6265864,3.026115439,1.128369363, ,0.338208232,0.242053452,-0.91742131
E01000454,Bexley 013C,E09000004,Bexley,19.839,20.841,21.992,14.767,26.704,14.058,13.417,131.618, ,8.896717195,3.442408293,0.584391638,11.17357608,4.949536907,19.44308642,1.560628744,0.202472445, ,80.07045476,30.98167464,44.69430432,19.79814763,77.77234568,2.930633953,1.417307116, ,0.278624154,-0.747457655,-0.192021966
E01000455,Bexley 013D,E09000004,Bexley,4.075,5.035,14.376,1.658,4.147,6.526,11.089,46.906, ,10.05629602,3.92978709,0.611159639,11.63405518,5.319871952,21.58034573,1.739482568,0.139777429, ,90.50666422,35.36808381,46.53622071,21.27948781,86.32138292,3.141318899,0.978442, ,1.803133682,0.819894594,-0.618240248
E01000456,Bexley 013E,E09000004,Bexley,5.962,5.192,12.052,1.07,4.971,9.448,8.529,47.224, ,9.058987616,3.17548872,0.557206514,10.48265432,5.191580109,20.46370548,1.769184026,0.101302583, ,81.53088855,28.57939848,41.93061726,20.76632044,81.85482193,3.208601325,0.709118083, ,0.266700081,-0.239289383,-2.109346886
E01000457,Bexley 026D,E09000004,Bexley,12.585,4.54,8.555,7.418,17.855,18.327,23.18,92.46, ,9.176650706,3.509504906,0.550140824,11.99070875,5.199901872,20.15709862,1.810937435,0.18824256, ,82.58985636,31.58554416,47.96283499,20.79960749,80.62839446,3.351270095,1.317697918, ,0.822853581,-0.276261195,-1.461097075
E01000458,Bexley 027E,E09000004,Bexley,6.13,2.113,3.179,2.043,2.702,18.401,5.99,40.558, ,8.671567948,3.253518032,0.557314127,11.25022689,5.245505135,20.08016718,1.748519226,0.142985364, ,78.04411154,29.28166229,45.00090757,20.98202054,80.32066874,3.286410318,1.00089755, ,0.191942026,-0.375762454,-1.882505928
