gtin,category
8.41E+12,beer
5.02E+12,beer
5.39E+12,beer
8.01E+12,beer
5.04E+12,beer
5.04E+12,beer
5.05E+12,beer
4.01E+12,beer
4.90E+12,beer
4.01E+12,beer
6.00E+12,beer
7.39E+12,beer
5.01E+12,beer
8.59E+12,beer
7.33E+12,beer
5.02E+12,beer
5.01E+12,beer
7.50E+12,beer
8.01E+12,beer
5.39E+12,beer
5.39E+12,beer
7.39E+12,beer
8.89E+12,beer
5.02E+12,beer
5.39E+12,beer
5.39E+12,beer
8.76E+11,water
3.06E+12,water
3.06E+12,water
3.06E+12,water
5.01E+12,water
5.01E+12,water
5.01E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.03E+12,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
5.39E+12,water
5.02E+12,water
5.02E+12,water
5.05E+12,water
5.39E+12,water
5.02E+12,water
3.06E+12,water
5.02E+12,water
5.00E+12,water
5.03E+12,water
5.03E+12,water
3.06E+12,water
5.39E+12,water
5.02E+12,water
5.05E+12,water
3.06E+12,water
5.02E+12,water
3.06E+12,water
3.06E+12,water
5.02E+12,water
5.00E+12,water
31200458179,water
5.01E+12,water
5.01E+12,water
5.01E+12,water
5.00E+12,water
5.00E+12,water
5.00E+12,water
5.00E+12,water
5.01E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
3.06E+12,water
3.06E+12,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
5.03E+12,water
5.01E+12,water
5.01E+12,water
5.01E+12,water
5.39E+12,water
5.00E+12,water
5.00E+12,water
5.01E+12,water
5.01E+12,water
5.39E+12,water
5.01E+12,water
5.01E+12,water
5.01E+12,water
8.76E+11,water
8.76E+11,water
5.03E+12,water
5.00E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
5.02E+12,water
3.06E+12,water
3.06E+12,water
8.89E+12,water
3.06E+12,water
5.00E+12,water
3.06E+12,water
5.05E+12,water
5.03E+12,water
5.05E+12,water
5.05E+12,water
5.02E+12,water
5.02E+12,water
5.00E+12,water
5.00E+12,water
5.00E+12,water
5.00E+12,water
5.00E+12,water
5.00E+12,water
5.00E+12,water
3.06E+12,water
3.06E+12,water
3.06E+12,water
3.06E+12,water
3.06E+12,water
3.06E+12,water
3.06E+12,water
3.06E+12,water
5.01E+12,water
5.01E+12,water
3.06E+12,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
3.06E+12,water
3.06E+12,water
3.06E+12,water
3.06E+12,water
3.06E+12,water
3.06E+12,water
5.02E+12,water
5.05E+12,water
5.05E+12,water
5.05E+12,water
8.89E+11,grains
5.03E+12,grains
5.05E+12,grains
5.05E+12,grains
5.05E+12,grains
5.01E+12,grains
8.89E+11,grains
5.05E+12,grains
5.05E+12,grains
5.05E+12,grains
5.05E+12,grains
5.05E+12,grains
5.05E+12,grains
5.01E+12,grains
5.03E+12,grains
5.03E+12,grains
5.05E+12,grains
5.05E+12,grains
5.05E+12,grains
5.05E+12,grains
5.05E+12,grains
8.89E+11,grains
5.01E+12,grains
5.01E+12,grains
5.01E+12,grains
8.89E+11,dairy
3.07E+12,dairy
5.00E+12,dairy
5.00E+12,dairy
5.00E+12,dairy
5.00E+12,dairy
5.00E+12,dairy
5.01E+12,dairy
5.01E+12,dairy
5.05E+12,dairy
5.05E+12,dairy
7.62E+12,dairy
7.62E+12,dairy
7.62E+12,dairy
8.89E+12,dairy
3.07E+12,dairy
7.62E+12,dairy
7.62E+12,dairy
5.05E+12,dairy
5.05E+12,dairy
5.01E+12,dairy
3.07E+12,dairy
7.62E+12,dairy
5.00E+12,dairy
4.77E+12,dairy
5.05E+12,dairy
5.00E+12,dairy
5.00E+12,dairy
5.00E+12,dairy
5.01E+12,dairy
5.00E+12,dairy
53993663,dairy
5.00E+12,dairy
3.07E+12,dairy
7.62E+12,dairy
5.00E+12,dairy
5.01E+12,dairy
5.00E+12,dairy
3.07E+12,dairy
4.77E+12,dairy
5.00E+12,dairy
7.62E+12,dairy
5.05E+12,dairy
3.07E+12,dairy
3.07E+12,dairy
5.00E+12,dairy
3.07E+12,dairy
5.00E+12,dairy
7.62E+12,dairy
3.07E+12,dairy
5.00E+12,dairy
7.62E+12,dairy
7.62E+12,dairy
5.00E+12,dairy
5.05E+12,dairy
5.06E+12,dairy
7.62E+12,dairy
5.05E+12,dairy
5.05E+12,dairy
5.10E+12,dairy
5.00E+12,dairy
5.05E+12,dairy
5.05E+12,dairy
5.05E+12,dairy
5.01E+12,dairy
3.07E+12,dairy
7.62E+12,dairy
7.62E+12,dairy
30116269,dairy
5.00E+12,dairy
5.00E+12,dairy
8.94E+11,spirits
5.94E+12,spirits
8.94E+11,spirits
5.02E+12,spirits
5.02E+12,spirits
8.94E+11,spirits
5.02E+12,spirits
5.02E+12,spirits
5.02E+12,spirits
8.95E+11,readymade
5.03E+12,readymade
5.03E+12,readymade
5.06E+12,readymade
5.03E+12,readymade
5.03E+12,readymade
5.06E+12,readymade
5.02E+12,readymade
5.03E+12,readymade
5.06E+12,readymade
5.06E+12,readymade
5.02E+12,readymade
5.03E+12,readymade
5.06E+12,readymade
5.06E+12,readymade
5.03E+12,readymade
5.06E+12,readymade
5.03E+12,readymade
5.03E+12,readymade
5.03E+12,readymade
5.06E+12,readymade
5.06E+12,readymade
5.03E+12,readymade
5.06E+12,readymade
5.03E+12,readymade
5.03E+12,readymade
5.06E+12,readymade
5.06E+12,readymade
5.06E+12,readymade
5.06E+12,readymade
5.03E+12,readymade
5.06E+12,readymade
5.03E+12,readymade
5.03E+12,readymade
5.03E+12,readymade
5.03E+12,readymade
5.03E+12,readymade
5.03E+12,readymade
5.06E+12,readymade
5.06E+12,readymade
5.06E+12,readymade
5.06E+12,readymade
1.21E+12,spirits
1.21E+12,spirits
5.01E+12,spirits
5.01E+12,spirits
5.01E+12,spirits
5.01E+12,spirits
5.01E+12,spirits
5.03E+12,spirits
5.06E+12,spirits
5.06E+12,spirits
5.06E+12,spirits
5.10E+12,spirits
5.10E+12,spirits
5.10E+12,spirits
5.39E+12,spirits
5.39E+12,spirits
5.01E+12,spirits
5.06E+12,spirits
5.10E+12,spirits
5.10E+12,spirits
5.01E+12,spirits
8.89E+12,spirits
5.10E+12,spirits
5.01E+12,spirits
5.01E+12,spirits
5.05E+12,spirits
5.06E+12,spirits
5.10E+12,spirits
5.10E+12,spirits
5.00E+12,spirits
5.06E+12,spirits
5.10E+12,spirits
5.01E+12,spirits
5.10E+12,spirits
5.06E+12,spirits
5.00E+12,spirits
5.10E+12,spirits
5.01E+12,spirits
5.01E+12,spirits
5.01E+12,spirits
5.10E+12,spirits
5.10E+12,spirits
5.01E+12,spirits
5.01E+12,spirits
5.01E+12,spirits
5.10E+12,spirits
5.01E+12,spirits
8.00E+12,spirits
5.01E+12,spirits
5.10E+12,spirits
8.00E+11,spirits
85246342978,spirits
88004005764,spirits
5.10E+12,spirits
5.01E+12,spirits
5.10E+12,spirits
5.03E+12,spirits
5.03E+12,spirits
82000765585,spirits
21379215,spirits
5.01E+12,spirits
5.01E+12,spirits
5.01E+12,spirits
5.01E+12,spirits
80686001201,spirits
5.01E+12,spirits
5.01E+12,spirits
5.01E+12,spirits
1.21E+12,spirits
5.06E+12,spirits
5.01E+12,spirits
5.01E+12,spirits
5.01E+12,spirits
5.01E+12,spirits
5.06E+12,spirits
5.01E+12,spirits
5.10E+12,spirits
5.10E+12,spirits
5.01E+12,spirits
5.01E+12,spirits
5.06E+12,spirits
80686816072,spirits
5.06E+12,spirits
5.01E+12,spirits
5.10E+12,spirits
5.10E+12,spirits
5.01E+12,spirits
5.39E+12,spirits
5.10E+12,spirits
8.71E+12,spirits
8.89E+12,spirits
5.01E+12,spirits
5.01E+12,spirits
2.01E+12,meat_red
5.00E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.02E+12,meat_red
5.02E+12,meat_red
5.02E+12,meat_red
5.02E+12,meat_red
5.05E+12,meat_red
5.10E+12,meat_red
5.39E+12,meat_red
8.89E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.39E+12,meat_red
5.01E+12,meat_red
5.39E+12,meat_red
5.01E+12,meat_red
5.00E+12,meat_red
5.02E+12,meat_red
5.39E+12,meat_red
5.01E+12,meat_red
5.02E+12,meat_red
5.10E+12,meat_red
5.02E+12,meat_red
5.39E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.10E+12,meat_red
5.10E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.00E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.39E+12,meat_red
5.10E+12,meat_red
5.01E+12,meat_red
5.10E+12,meat_red
5.03E+12,meat_red
5.02E+12,meat_red
5.03E+12,meat_red
5.01E+12,meat_red
5.10E+12,meat_red
5.39E+12,meat_red
5.39E+12,meat_red
2.01E+12,meat_red
5.39E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.10E+12,meat_red
5.01E+12,meat_red
5.02E+12,meat_red
5.02E+12,meat_red
5.02E+12,meat_red
5.02E+12,meat_red
5.02E+12,meat_red
5.02E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.02E+12,meat_red
2.01E+12,meat_red
5.01E+12,meat_red
5.00E+12,meat_red
5.00E+12,meat_red
5.00E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.10E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.02E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.10E+12,meat_red
5.10E+12,meat_red
5.10E+12,meat_red
5.10E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.39E+12,meat_red
5.01E+12,meat_red
5.02E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.02E+12,meat_red
5.02E+12,meat_red
5.02E+12,meat_red
5.02E+12,meat_red
5.02E+12,meat_red
5.39E+12,meat_red
5.39E+12,meat_red
5.00E+12,meat_red
5.02E+12,meat_red
5.02E+12,meat_red
5.10E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.03E+12,meat_red
5.10E+12,meat_red
5.03E+12,meat_red
5.01E+12,meat_red
5.10E+12,meat_red
5.01E+12,meat_red
5.10E+12,meat_red
5.05E+12,meat_red
5.10E+12,meat_red
5.10E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.10E+12,meat_red
5.02E+12,meat_red
5.39E+12,meat_red
2.06E+12,poultry
2.06E+12,poultry
2.22E+11,poultry
2.56E+11,poultry
5.05E+12,poultry
5.05E+12,poultry
2.06E+12,meat_red
2.08E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.90E+12,meat_red
5.90E+12,meat_red
5.90E+12,meat_red
5.90E+12,meat_red
5.90E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.90E+12,meat_red
5.91E+12,meat_red
5.90E+12,meat_red
2.08E+12,meat_red
5.90E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.90E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.01E+12,meat_red
5.90E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.90E+12,meat_red
5.01E+12,meat_red
5.90E+12,meat_red
5.90E+12,meat_red
5.91E+12,meat_red
5.90E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
2.08E+12,meat_red
5.91E+12,meat_red
5.01E+12,meat_red
5.90E+12,meat_red
5.01E+12,meat_red
5.91E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
2.06E+12,meat_red
5.91E+12,meat_red
5.90E+12,meat_red
5.90E+12,meat_red
2.08E+12,meat_red
5.90E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.90E+12,meat_red
5.06E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.90E+12,meat_red
2.08E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.90E+12,meat_red
5.91E+12,meat_red
5.90E+12,meat_red
2.09E+12,meat_red
5.90E+12,meat_red
5.91E+12,meat_red
5.90E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.90E+12,meat_red
5.01E+12,meat_red
5.90E+12,meat_red
5.90E+12,meat_red
5.90E+12,meat_red
5.90E+12,meat_red
5.90E+12,meat_red
5.90E+12,meat_red
5.90E+12,meat_red
5.90E+12,meat_red
5.90E+12,meat_red
5.90E+12,meat_red
5.01E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
5.91E+12,meat_red
2.01E+12,meat_red
5.01E+12,meat_red
5.91E+12,meat_red
2.01E+12,meat_red
5.90E+12,meat_red
2.06E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.06E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
5.05E+12,meat_red
2.08E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.03E+12,meat_red
5.06E+12,meat_red
7.29E+12,meat_red
9.00E+12,meat_red
2.08E+12,meat_red
5.01E+12,meat_red
2.08E+12,meat_red
5.06E+12,meat_red
2.08E+12,meat_red
2.08E+12,meat_red
2.08E+12,meat_red
7.29E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.05E+12,meat_red
2.08E+12,meat_red
5.05E+12,meat_red
5.06E+12,meat_red
5.01E+12,meat_red
2.08E+12,meat_red
2.08E+12,meat_red
9.00E+12,meat_red
5.01E+12,meat_red
5.03E+12,meat_red
5.03E+12,meat_red
7.29E+12,meat_red
7.29E+12,meat_red
5.01E+12,meat_red
5.04E+12,meat_red
5.01E+12,meat_red
5.01E+12,meat_red
5.03E+12,meat_red
3.07E+12,meat_red
5.01E+12,meat_red
7.29E+12,meat_red
20188050109,meat_red
5.02E+12,meat_red
2.08E+12,meat_red
2.08E+12,meat_red
2.08E+12,meat_red
2.08E+12,meat_red
5.02E+12,meat_red
5.02E+12,meat_red
2.08E+12,meat_red
5.06E+12,meat_red
7.29E+12,meat_red
7.29E+12,meat_red
5.06E+12,meat_red
5.06E+12,meat_red
2.09E+12,poultry
2.09E+12,poultry
2.09E+12,poultry
3.30E+12,poultry
5.02E+12,poultry
5.03E+12,poultry
5.02E+12,poultry
5.03E+12,poultry
2.20E+11,poultry
5.03E+12,poultry
5.03E+12,poultry
5.03E+12,poultry
5.10E+12,poultry
5.10E+12,poultry
5.03E+12,poultry
5.10E+12,poultry
5.03E+12,poultry
2.04E+12,poultry
5.02E+12,poultry
3.30E+12,poultry
3.30E+12,poultry
5.10E+12,poultry
8.88E+12,poultry
5.03E+12,poultry
2.09E+11,poultry
5.02E+12,poultry
5.10E+12,poultry
5.05E+12,poultry
3.01E+12,sweets
3.11E+12,sweets
3.02E+12,wine
3.02E+12,wine
3.02E+12,wine
3.03E+12,wine
3.03E+12,wine
3.03E+12,wine
3.03E+12,wine
3.03E+12,wine
3.04E+12,wine
3.05E+12,wine
3.05E+12,wine
3.05E+12,wine
3.05E+12,wine
3.05E+12,wine
3.19E+12,wine
3.19E+12,wine
3.19E+12,wine
3.26E+12,wine
3.28E+12,wine
3.70E+12,wine
3.76E+12,wine
3.76E+12,wine
3.19E+12,wine
3.26E+12,wine
3.03E+12,wine
3.05E+12,wine
3.29E+12,wine
3.19E+12,wine
3.02E+12,wine
3.26E+12,wine
3.42E+12,wine
3.70E+12,wine
3.42E+12,wine
5.00E+12,wine
3.42E+12,wine
3.19E+12,wine
3.52E+12,wine
3.28E+12,wine
5.00E+12,wine
3.76E+12,wine
3.19E+12,wine
3.30E+12,wine
3.05E+12,wine
5.00E+12,wine
3.03E+12,wine
3.43E+12,wine
5.05E+12,wine
3.28E+12,wine
3.19E+12,wine
3.03E+12,wine
3.52E+12,wine
5.05E+12,wine
3.02E+12,sweets
5.00E+12,sweets
5.39E+12,sweets
5.00E+12,sweets
72417122385,sweets
72417145902,sweets
5.01E+12,sweets
3.02E+12,wine
3.04E+12,wine
3.16E+12,wine
3.19E+12,wine
3.19E+12,wine
3.21E+12,wine
3.23E+12,wine
3.26E+12,wine
3.26E+12,wine
3.27E+12,wine
3.27E+12,wine
3.39E+12,wine
3.39E+12,wine
3.39E+12,wine
3.44E+12,wine
3.50E+12,wine
3.50E+12,wine
3.54E+12,wine
3.57E+12,wine
3.57E+12,wine
3.76E+12,wine
3.76E+12,wine
3.76E+12,wine
5.00E+12,wine
5.00E+12,wine
5.05E+12,wine
5.05E+12,wine
5.05E+12,wine
5.05E+12,wine
5.06E+12,wine
3.39E+12,wine
3.31E+12,wine
3.39E+12,wine
3.28E+12,wine
3.27E+12,wine
3.31E+12,wine
5.05E+12,wine
3.34E+12,wine
3.31E+12,wine
3.27E+12,wine
3.54E+12,wine
3.14E+12,wine
5.05E+12,wine
5.05E+12,wine
3.54E+12,wine
5.02E+12,wine
3.16E+12,wine
3.50E+12,wine
5.05E+12,wine
3.50E+12,wine
3.26E+12,wine
5.05E+12,wine
5.01E+12,wine
3.39E+12,wine
5.05E+12,wine
5.06E+12,wine
3.31E+12,wine
3.39E+12,wine
3.16E+12,wine
5.00E+12,wine
3.48E+12,wine
3.19E+12,wine
5.05E+12,wine
3.50E+12,wine
3.18E+12,wine
3.50E+12,wine
3.38E+12,wine
3.18E+12,wine
3.43E+12,wine
3.35E+12,wine
3.21E+12,wine
3.21E+12,wine
3.16E+12,wine
3.19E+12,wine
5.00E+12,wine
3.57E+12,wine
3.57E+12,wine
3.21E+12,wine
3.21E+12,wine
3.34E+12,wine
3.21E+12,wine
5.05E+12,wine
3.76E+12,wine
3.43E+12,wine
3.51E+12,wine
3.16E+12,wine
3.31E+12,wine
3.31E+12,wine
3.33E+12,wine
3.18E+12,wine
3.43E+12,wine
3.50E+12,wine
5.00E+12,wine
5.05E+12,wine
3.19E+12,wine
3.48E+12,wine
3.04E+12,wine
6.01E+12,wine
3.14E+12,wine
3.26E+12,wine
3.19E+12,wine
3.27E+12,wine
5.01E+12,wine
5.05E+12,wine
5.05E+12,wine
3.21E+12,wine
5.05E+12,wine
3.26E+12,wine
5.02E+12,wine
5.02E+12,wine
3.26E+12,wine
3.25E+12,wine
3.50E+12,wine
3.39E+12,wine
3.54E+12,wine
3.26E+12,wine
5.02E+12,wine
5.03E+12,wine
5.05E+12,wine
3.51E+12,wine
3.43E+12,wine
3.12E+12,wine
3.76E+12,wine
3.50E+12,wine
3.50E+12,wine
3.50E+12,wine
3.04E+12,wine
5.05E+12,wine
3.30E+12,wine
5.05E+12,wine
5.05E+12,wine
5.06E+12,wine
5.02E+12,wine
5.05E+12,wine
3.27E+12,wine
3.27E+12,wine
3.04E+12,wine
5.05E+12,wine
5.05E+12,wine
5.05E+12,wine
3.16E+12,wine
5.02E+12,wine
3.43E+12,wine
3.18E+12,wine
3.76E+12,wine
3.50E+12,wine
6.01E+12,wine
5.02E+12,wine
5.02E+12,wine
3.33E+12,wine
5.06E+12,wine
5.06E+12,wine
3.19E+12,wine
5.00E+12,wine
5.01E+12,wine
5.05E+12,wine
5.01E+12,wine
3.31E+12,wine
5.05E+12,wine
3.02E+12,dairy
3.02E+12,dairy
3.02E+12,dairy
3.33E+12,dairy
3.33E+12,dairy
3.33E+12,dairy
3.33E+12,dairy
3.56E+12,dairy
4.00E+12,dairy
4.03E+12,dairy
5.04E+12,dairy
5.04E+12,dairy
5.04E+12,dairy
5.05E+12,dairy
8.03E+12,dairy
5.04E+12,dairy
4.03E+12,dairy
8.89E+12,dairy
5.04E+12,dairy
3.02E+12,dairy
3.18E+12,dairy
5.06E+12,dairy
3.33E+12,dairy
3.02E+12,dairy
3.33E+12,dairy
5.04E+12,dairy
4.03E+12,dairy
4.03E+12,dairy
3.33E+12,dairy
5.02E+12,dairy
5.05E+12,dairy
3.33E+12,dairy
3.33E+12,dairy
3.33E+12,dairy
5.01E+12,dairy
3.33E+12,dairy
3.02E+12,dairy
3.02E+12,dairy
3.02E+12,dairy
5.01E+12,dairy
5.06E+12,dairy
4.03E+12,dairy
3.33E+12,dairy
5.39E+12,dairy
5.02E+12,dairy
5.05E+12,dairy
3.33E+12,dairy
3.33E+12,dairy
3.33E+12,dairy
5.10E+12,dairy
5.01E+12,dairy
5.04E+12,dairy
5.04E+12,dairy
4.03E+12,dairy
5.05E+12,dairy
3.33E+12,dairy
50294084,dairy
3.33E+12,dairy
3.02E+12,dairy
3.02E+12,dairy
5.05E+12,dairy
5.10E+12,dairy
5.10E+12,dairy
8.41E+12,dairy
5.05E+12,dairy
5.39E+12,dairy
5.39E+12,dairy
5.04E+12,dairy
4.03E+12,dairy
3.33E+12,dairy
3.33E+12,dairy
3.33E+12,dairy
3.33E+12,dairy
3.33E+12,dairy
5.06E+12,dairy
5.06E+12,dairy
3.33E+12,dairy
3.33E+12,dairy
3.02E+12,dairy
3.33E+12,dairy
3.02E+12,dairy
7.61E+12,dairy
3.33E+12,dairy
4.03E+12,dairy
4.03E+12,dairy
96080832,dairy
96098387,dairy
4.03E+12,dairy
4.03E+12,dairy
3.33E+12,dairy
4.03E+12,dairy
3.33E+12,dairy
3.02E+12,dairy
3.02E+12,dairy
50294077,dairy
3.02E+12,dairy
5.10E+12,dairy
3.02E+12,dairy
5.01E+12,dairy
3.02E+12,dairy
5.00E+12,dairy
5.06E+12,dairy
3.33E+12,dairy
3.33E+12,dairy
3.33E+12,dairy
5.10E+12,dairy
5.10E+12,dairy
5.10E+12,dairy
3.33E+12,dairy
3.02E+12,dairy
5.04E+12,dairy
5.39E+12,dairy
5.39E+12,dairy
3.33E+12,dairy
5.02E+12,dairy
8.89E+12,dairy
3.33E+12,dairy
3.02E+12,sweets
3.02E+12,sweets
3.02E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
5.06E+12,sweets
3.02E+12,sweets
5.00E+12,sweets
4.03E+12,sweets
3.02E+12,sweets
4.03E+12,sweets
3.02E+12,sweets
8.89E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
3.02E+12,sweets
3.02E+12,sweets
3.02E+12,sweets
3.02E+12,sweets
4.03E+12,sweets
3.02E+12,sweets
5.01E+12,sweets
5.01E+12,sweets
5.01E+12,sweets
5.06E+12,sweets
5.06E+12,sweets
5.06E+12,sweets
3.02E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
3.02E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
50243105,sweets
3.02E+12,sweets
3.02E+12,sweets
4.03E+12,sweets
8.89E+12,sweets
8.89E+12,sweets
3.02E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
3.02E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
3.02E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
4.03E+12,sweets
3.02E+12,sweets
8.89E+12,sweets
4.03E+12,sweets
3.02E+12,sweets
3.02E+12,sweets
3.18E+12,sweets
3.56E+12,sweets
3.56E+12,sweets
3.56E+12,sweets
4.02E+12,sweets
3.39E+12,sweets
3.39E+12,sweets
3.56E+12,sweets
3.08E+12,sweets
3.56E+12,sweets
3.02E+12,sweets
4.02E+12,sweets
3.66E+12,sweets
3.03E+12,wine
3.04E+12,wine
3.16E+12,wine
3.26E+12,wine
3.33E+12,wine
3.36E+12,wine
3.44E+12,wine
5.00E+12,wine
5.05E+12,wine
3.18E+12,wine
5.05E+12,wine
8.89E+12,wine
3.29E+12,wine
5.02E+12,wine
3.26E+12,wine
3.17E+12,wine
5.05E+12,wine
3.18E+12,wine
3.19E+12,wine
5.02E+12,wine
5.02E+12,wine
3.18E+12,wine
3.44E+12,wine
5.05E+12,wine
5.05E+12,wine
6.01E+12,wine
5.02E+12,wine
5.05E+12,wine
3.57E+12,wine
3.12E+12,wine
3.70E+12,wine
5.05E+12,wine
3.50E+12,wine
5.05E+12,wine
3.26E+12,wine
3.21E+12,wine
5.05E+12,wine
3.31E+12,wine
5.00E+12,wine
5.00E+12,wine
5.05E+12,wine
3.43E+12,wine
5.00E+12,wine
3.54E+12,wine
3.57E+12,wine
3.50E+12,wine
3.34E+12,wine
5.05E+12,wine
3.33E+12,wine
5.00E+12,wine
3.76E+12,wine
5.05E+12,wine
3.16E+12,wine
5.05E+12,wine
3.21E+12,wine
5.05E+12,wine
3.27E+12,wine
3.14E+12,wine
3.30E+12,wine
3.76E+12,wine
3.21E+12,wine
5.05E+12,wine
3.50E+12,wine
5.02E+12,wine
5.00E+12,wine
3.33E+12,wine
5.05E+12,wine
3.04E+12,wine
5.03E+12,wine
3.33E+12,wine
5.05E+12,wine
5.05E+12,wine
3.18E+12,wine
3.44E+12,wine
3.50E+12,wine
3.50E+12,wine
3.25E+12,wine
3.34E+12,wine
3.26E+12,wine
3.34E+12,wine
3.76E+12,wine
5.05E+12,wine
3.57E+12,wine
3.45E+12,wine
84692424504,wine
5.02E+12,wine
3.06E+12,wine
3.27E+12,wine
5.05E+12,wine
5.05E+12,wine
3.34E+12,wine
3.18E+12,wine
5.05E+12,wine
3.50E+12,wine
6.01E+12,wine
3.17E+12,wine
5.02E+12,wine
3.02E+12,wine
5.00E+12,wine
5.05E+12,wine
5.00E+12,wine
5.00E+12,wine
3.76E+12,wine
3.03E+12,dairy
3.03E+12,dairy
3.33E+12,dairy
5.06E+12,dairy
5.06E+12,dairy
5.06E+12,dairy
5.06E+12,dairy
5.06E+12,dairy
5.06E+12,dairy
